customer_id,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,support_calls,churn
CUST-04027,0,1,1,45,1,0,1,0,1,1,1,1,1,2,0,2,112.3,5051.56,3,0
CUST-04028,0,0,1,5,1,1,1,0,1,0,1,0,0,1,0,0,92.74,464.02,1,0
CUST-04029,1,0,1,60,1,0,1,1,0,1,0,1,1,1,1,3,114.0,6767.49,0,0
CUST-04030,0,0,0,37,1,1,1,0,0,1,0,0,0,2,0,2,94.05,3593.64,0,0
CUST-04031,0,1,0,2,1,1,1,0,0,1,0,0,0,0,1,0,90.27,187.33,3,1
CUST-04032,0,0,0,56,1,0,2,0,0,1,0,0,0,1,1,1,96.86,5539.01,2,0
CUST-04033,0,1,0,56,1,1,0,0,0,0,0,0,0,0,1,2,52.04,2881.92,3,0
CUST-04034,0,0,0,67,1,1,2,1,1,0,1,0,0,0,0,0,146.54,10114.24,1,0
CUST-04035,0,0,0,35,1,0,2,1,0,1,0,0,0,0,1,0,116.22,4148.5,2,0
CUST-04036,0,1,1,68,1,0,1,0,0,1,0,1,0,0,0,3,76.58,5039.58,4,0
CUST-04037,1,1,0,48,1,0,1,1,1,0,1,1,1,0,0,1,127.09,6381.28,0,0
CUST-04038,0,0,1,38,1,1,1,0,1,1,1,1,0,0,1,0,106.73,3953.46,2,1
CUST-04039,0,0,0,26,1,1,1,1,0,0,0,0,0,0,1,0,89.04,2201.34,1,0
CUST-04040,0,0,0,22,1,0,0,0,0,0,0,0,0,1,0,2,36.38,805.96,1,0
CUST-04041,0,0,1,45,1,1,2,0,1,0,0,0,0,0,0,1,129.29,5772.55,2,0
CUST-04042,0,0,1,54,0,0,2,0,0,0,1,1,0,0,1,2,102.76,5365.22,2,0
CUST-04043,1,1,1,3,1,1,1,1,0,1,1,0,0,0,1,3,112.88,323.63,1,1
CUST-04044,0,0,1,30,1,0,2,0,1,0,0,1,1,0,1,0,133.89,3947.22,4,1
CUST-04045,0,0,0,4,1,1,2,0,0,1,1,0,0,0,1,0,128.58,496.51,3,1
CUST-04046,0,0,1,29,1,1,1,0,0,0,0,1,0,2,1,0,102.79,3052.15,2,0
CUST-04047,0,0,1,58,1,1,2,1,0,0,1,0,0,1,0,1,131.37,7275.55,1,0
CUST-04048,0,1,0,50,1,0,0,0,0,0,0,0,0,0,1,0,28.58,1452.72,2,0
CUST-04049,0,0,0,9,1,0,2,1,1,0,0,1,0,0,0,1,149.52,1334.61,1,1
CUST-04050,1,0,0,52,1,0,2,0,0,1,0,0,1,0,1,3,118.13,5927.96,3,0
CUST-04051,0,1,1,2,0,0,1,0,0,1,0,0,0,1,0,0,55.33,114.36,2,1
CUST-04052,0,1,1,1,1,1,1,0,0,1,0,0,1,2,0,3,106.02,110.43,2,1
CUST-04053,0,1,1,66,1,1,2,0,1,0,1,0,0,0,1,3,120.2,7749.31,3,0
CUST-04054,0,1,0,3,1,0,1,0,0,0,0,1,0,0,1,1,67.85,204.09,2,0
CUST-04055,1,1,0,20,1,1,2,0,1,0,1,1,1,1,1,3,141.35,2860.47,0,1
CUST-04056,0,1,0,10,1,1,2,0,1,0,0,1,1,0,1,2,123.86,1260.05,4,1
CUST-04057,1,1,0,42,1,0,1,0,0,0,1,0,0,0,0,1,82.07,3516.64,3,0
CUST-04058,0,0,0,38,1,0,0,0,0,0,0,0,0,1,0,1,34.6,1254.55,2,0
CUST-04059,0,1,0,61,1,1,1,0,0,0,0,0,0,1,0,0,95.99,5893.69,2,0
CUST-04060,1,1,0,72,1,1,2,0,0,0,0,0,0,0,0,1,103.33,7409.05,1,0
CUST-04061,0,1,0,54,1,0,1,1,1,1,0,1,0,2,1,3,122.71,6510.26,1,0
CUST-04062,0,0,1,34,1,1,0,0,0,0,0,0,0,0,1,2,66.57,2227.88,0,0
CUST-04063,0,1,0,4,1,0,2,1,1,0,1,0,0,0,1,1,155.25,623.09,1,1
CUST-04064,0,0,0,67,1,1,0,0,0,0,0,0,0,1,0,2,40.93,2662.7,2,0
CUST-04065,0,1,0,41,1,1,1,1,0,1,0,1,0,1,1,3,111.17,4392.83,2,0
CUST-04066,0,0,1,16,1,0,1,0,0,0,0,1,1,1,1,0,95.9,1480.9,0,0
CUST-04067,0,1,1,40,1,0,2,0,1,0,1,1,0,1,0,0,140.0,5787.61,1,0
CUST-04068,1,1,0,29,1,1,2,0,1,0,0,0,0,1,1,0,130.3,3753.14,1,0
CUST-04069,0,0,1,26,1,1,2,1,0,1,1,1,0,2,1,3,161.75,4106.44,2,0
CUST-04070,0,0,1,33,1,0,2,0,1,0,0,1,1,1,1,1,130.54,4121.7,1,0
CUST-04071,0,0,0,55,1,0,0,0,0,0,0,0,0,0,1,0,43.62,2488.61,0,0
CUST-04072,0,1,0,12,1,0,2,0,0,1,0,0,0,1,1,2,108.94,1365.07,2,0
CUST-04073,0,1,0,70,1,1,2,0,0,1,1,0,0,0,1,1,148.22,10626.52,1,0
CUST-04074,0,1,0,5,1,1,2,0,0,1,1,0,0,1,1,0,117.24,606.06,4,0
CUST-04075,0,0,0,11,1,0,2,0,1,0,1,0,0,0,0,3,117.56,1246.84,4,1
CUST-04076,0,1,0,49,1,0,0,0,0,0,0,0,0,0,1,2,42.41,2040.32,0,0
CUST-04077,0,1,0,11,1,0,1,0,1,0,0,0,1,1,0,0,92.0,972.57,2,0
CUST-04078,0,0,0,56,1,0,2,0,1,0,0,1,0,1,0,3,125.16,6977.88,0,0
CUST-04079,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,33.96,1774.64,1,0
CUST-04080,0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,0,60.88,1919.62,0,1
CUST-04081,0,0,0,33,1,1,2,0,1,0,0,0,0,2,1,1,131.84,4388.72,2,0
CUST-04082,0,0,0,72,1,0,2,0,0,1,1,1,1,2,1,0,143.98,10694.55,2,0
CUST-04083,0,0,0,58,1,1,1,0,0,0,0,0,1,0,1,2,100.77,6007.75,2,0
CUST-04084,0,0,1,46,1,0,0,0,0,0,0,0,0,0,1,0,32.91,1469.86,3,0
CUST-04085,1,0,0,11,1,1,1,0,0,1,0,0,1,0,0,0,85.6,945.16,1,1
CUST-04086,0,0,0,43,1,1,0,0,0,0,0,0,0,0,1,3,42.77,1785.24,0,0
CUST-04087,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,32.44,99.6,1,1
CUST-04088,0,1,0,19,1,1,1,0,0,1,1,1,0,2,1,1,109.33,1989.75,2,0
CUST-04089,0,0,0,51,1,0,2,0,0,1,1,0,0,0,0,0,128.71,6813.72,5,1
CUST-04090,0,1,0,30,1,1,1,0,0,1,0,1,1,0,1,3,91.13,2671.31,2,0
CUST-04091,0,1,0,72,1,0,0,0,0,0,0,0,0,0,1,0,40.56,2900.89,3,0
CUST-04092,0,0,1,68,1,1,2,0,1,0,0,0,0,0,0,0,129.96,9040.28,3,0
CUST-04093,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,3,36.66,260.96,0,1
CUST-04094,0,0,0,64,1,0,2,0,0,0,0,1,1,0,1,0,115.05,7349.09,1,0
CUST-04095,0,1,0,63,1,0,1,1,1,1,0,0,1,0,1,3,109.19,7187.78,0,0
CUST-04096,0,0,1,8,1,1,1,0,1,0,0,1,1,1,0,2,126.86,1033.55,3,0
CUST-04097,0,0,0,28,0,0,1,1,1,0,1,1,0,0,1,3,99.69,2654.96,3,0
CUST-04098,0,1,1,69,1,0,0,0,0,0,0,0,0,1,0,0,44.91,3039.91,1,0
CUST-04099,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,3,18.0,36.54,0,0
CUST-04100,0,0,0,5,1,0,2,0,1,0,0,1,1,0,0,0,125.71,642.6,3,0
CUST-04101,0,1,0,37,1,0,2,1,0,0,0,0,1,0,0,0,114.88,4145.17,2,1
CUST-04102,0,0,1,69,1,0,2,0,0,0,0,0,0,2,0,2,89.48,5917.64,2,0
CUST-04103,0,1,1,21,1,0,2,0,1,0,0,1,1,0,1,0,109.59,2273.4,1,0
CUST-04104,1,1,1,56,1,1,0,0,0,0,0,0,0,0,1,1,56.49,3126.03,0,0
CUST-04105,0,1,0,50,1,0,2,1,1,0,1,0,0,2,0,2,118.85,5937.14,3,0
CUST-04106,0,0,1,11,1,0,2,0,1,1,0,0,0,1,1,0,135.0,1457.72,4,0
CUST-04107,0,0,0,21,1,1,1,1,1,0,0,1,1,2,0,0,117.2,2459.4,1,0
CUST-04108,1,1,0,45,0,0,2,1,0,0,1,1,0,0,1,1,122.65,5577.16,0,1
CUST-04109,0,0,0,35,0,0,2,0,1,1,0,0,0,0,1,1,95.33,3193.51,2,1
CUST-04110,0,1,1,18,1,0,2,1,0,0,1,0,1,0,1,1,131.01,2315.67,5,1
CUST-04111,0,0,0,15,1,0,2,0,1,1,0,1,0,0,0,2,150.34,2316.2,2,1
CUST-04112,0,0,0,41,1,1,2,0,0,0,0,0,0,0,1,1,100.15,4152.9,2,1
CUST-04113,0,0,0,60,1,0,2,0,1,1,1,0,1,0,1,1,147.87,8526.64,1,0
CUST-04114,0,0,0,30,0,0,2,1,1,1,0,0,1,0,1,0,109.0,3234.05,5,1
CUST-04115,0,1,0,67,1,0,2,1,1,0,1,0,0,0,1,0,114.03,7906.83,2,0
CUST-04116,0,0,1,49,1,0,1,0,0,0,0,0,0,0,0,0,62.64,3043.17,1,0
CUST-04117,1,1,0,30,1,0,2,0,1,1,0,0,1,0,0,2,155.2,4426.51,1,1
CUST-04118,0,1,0,51,1,0,1,0,0,1,1,0,0,1,0,0,89.91,4590.11,2,0
CUST-04119,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,2,18.0,574.24,3,0
CUST-04120,1,1,0,55,0,0,2,1,0,1,0,0,1,1,1,0,104.71,5925.17,0,0
CUST-04121,0,1,0,71,1,0,1,0,1,0,0,0,0,0,0,0,75.08,5473.62,2,0
CUST-04122,1,1,0,57,1,0,1,1,1,1,1,0,0,0,0,0,109.01,6227.48,2,0
CUST-04123,0,0,0,11,0,0,2,0,1,1,1,1,0,2,0,1,123.78,1397.66,4,1
CUST-04124,1,1,0,6,1,0,2,0,0,1,0,0,0,2,1,2,119.92,698.87,3,0
CUST-04125,0,1,1,59,1,0,0,0,0,0,0,0,0,0,1,2,33.29,2004.65,2,0
CUST-04126,0,0,0,62,1,0,2,1,0,1,0,0,1,0,1,3,120.78,7724.04,3,0
CUST-04127,0,1,0,41,1,1,0,0,0,0,0,0,0,2,1,1,48.69,2086.21,1,0
CUST-04128,0,0,1,18,1,1,2,0,1,1,0,0,1,0,1,0,147.0,2563.35,0,0
CUST-04129,1,1,0,64,0,0,2,0,0,1,1,0,0,0,0,3,101.35,6390.05,2,0
CUST-04130,0,0,1,33,0,0,2,0,1,0,0,0,1,0,1,2,90.03,3008.46,1,0
CUST-04131,0,1,1,22,1,0,1,1,0,0,0,0,0,0,1,0,74.36,1672.69,3,1
CUST-04132,0,0,1,27,0,0,2,0,0,0,1,1,0,1,0,0,101.97,2645.18,5,1
CUST-04133,0,1,0,22,1,0,2,1,0,0,0,1,0,1,0,1,108.83,2506.3,1,0
CUST-04134,0,0,1,21,1,0,0,0,0,0,0,0,0,0,1,1,29.52,591.07,0,0
CUST-04135,0,1,0,24,1,1,1,0,1,0,1,1,1,0,1,2,117.24,2907.66,1,0
CUST-04136,0,0,0,49,1,0,2,0,1,0,1,1,1,0,0,0,144.0,7016.76,3,0
CUST-04137,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,3,18.0,35.96,1,0
CUST-04138,0,0,0,27,1,1,2,0,0,1,0,0,0,2,0,1,117.89,3249.71,1,0
CUST-04139,0,0,1,13,0,0,1,0,0,1,0,0,0,0,1,2,57.78,729.09,0,0
CUST-04140,0,0,0,47,1,0,1,0,0,0,0,1,0,1,0,0,60.02,2827.51,3,1
CUST-04141,0,1,0,72,1,0,1,0,1,1,0,1,1,0,0,2,111.81,7874.77,1,1
CUST-04142,0,0,0,57,1,0,0,0,0,0,0,0,0,1,1,3,36.24,2002.11,0,0
CUST-04143,0,1,1,18,1,0,1,1,1,0,1,0,1,0,1,0,109.75,1969.48,3,0
CUST-04144,0,0,0,37,1,1,2,1,0,0,0,0,0,0,0,1,130.14,4620.05,4,0
CUST-04145,0,1,1,2,1,1,2,0,1,1,0,1,0,0,0,0,138.94,277.08,1,1
CUST-04146,0,0,0,30,1,0,1,1,1,0,0,0,0,2,1,1,96.48,2949.86,1,0
CUST-04147,0,0,1,21,1,0,2,1,0,0,0,1,1,0,0,3,121.32,2446.02,2,1
CUST-04148,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,2,39.19,1494.01,1,0
CUST-04149,0,0,1,30,1,1,0,0,0,0,0,0,0,2,1,2,52.71,1598.28,3,0
CUST-04150,0,0,0,50,1,0,1,0,0,1,0,1,0,2,1,0,82.12,3913.2,1,0
CUST-04151,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,3,18.0,741.07,0,1
CUST-04152,0,1,1,68,1,1,0,0,0,0,0,0,0,0,0,2,55.35,3603.33,1,0
CUST-04153,0,1,0,5,1,0,2,0,0,0,0,1,0,2,1,0,122.04,637.17,2,0
CUST-04154,0,0,0,69,1,1,2,0,1,0,0,0,1,0,0,3,119.75,8048.94,1,0
CUST-04155,0,1,1,57,1,1,1,1,0,1,0,1,0,0,1,0,124.13,6817.77,2,0
CUST-04156,1,0,1,52,1,1,1,1,0,0,0,0,0,0,0,0,83.41,4233.3,1,0
CUST-04157,0,0,1,60,1,0,2,0,1,0,0,0,1,0,0,3,132.24,7946.3,4,1
CUST-04158,0,0,1,4,1,0,2,0,0,0,0,1,1,1,0,0,116.99,480.18,1,1
CUST-04159,0,0,1,16,1,0,1,1,0,1,0,1,0,2,0,0,114.06,1893.06,1,0
CUST-04160,0,0,0,1,1,0,2,1,1,0,0,0,1,0,1,0,117.36,117.23,5,1
CUST-04161,0,1,0,58,1,0,2,0,0,0,0,0,0,2,1,3,112.61,6669.39,2,0
CUST-04162,1,1,1,26,1,1,0,0,0,0,0,0,0,1,1,0,58.13,1563.37,1,0
CUST-04163,0,1,1,27,1,0,1,0,0,1,0,1,1,1,0,1,91.14,2436.92,3,0
CUST-04164,0,0,0,44,1,0,2,0,0,1,0,1,1,0,1,0,117.26,5190.68,3,1
CUST-04165,0,0,0,31,1,1,0,0,0,0,0,0,0,0,1,1,47.31,1438.9,1,1
CUST-04166,0,1,0,46,1,0,1,1,0,1,0,0,1,1,1,0,89.25,4283.07,3,0
CUST-04167,0,0,1,68,1,0,2,0,0,1,0,0,0,1,0,3,128.77,8476.44,4,0
CUST-04168,0,0,0,24,1,1,2,1,1,0,1,0,0,0,1,2,163.04,3884.99,2,0
CUST-04169,0,0,1,65,1,0,2,1,1,1,1,1,1,0,1,3,145.65,9577.8,0,0
CUST-04170,1,0,1,39,1,0,2,0,0,0,0,0,0,0,0,2,101.94,3917.44,2,1
CUST-04171,0,1,0,28,1,0,1,0,1,1,0,1,0,0,1,0,95.77,2560.24,1,0
CUST-04172,1,0,0,67,1,1,2,0,0,1,0,1,1,0,0,0,133.78,9002.93,4,0
CUST-04173,0,0,0,36,1,1,2,0,0,1,0,0,0,0,0,1,149.38,5456.26,4,0
CUST-04174,0,1,0,10,1,1,2,0,1,0,0,0,0,0,0,1,110.76,1105.32,4,1
CUST-04175,0,1,0,21,1,0,1,1,0,0,0,0,0,2,1,2,72.32,1457.08,3,0
CUST-04176,0,0,0,61,1,1,2,0,0,1,1,0,0,2,1,0,145.62,8497.91,0,0
CUST-04177,1,0,1,38,1,0,2,0,0,0,0,1,1,0,0,2,114.95,4464.79,1,0
CUST-04178,0,1,0,41,1,1,1,1,0,1,0,1,0,0,1,0,99.18,3964.63,0,0
CUST-04179,1,0,0,50,1,0,1,1,1,0,1,0,0,0,0,1,109.98,5311.61,3,0
CUST-04180,0,0,0,15,1,0,1,1,1,1,0,0,1,0,0,3,104.54,1615.55,0,1
CUST-04181,0,0,1,7,1,1,1,0,0,0,1,0,0,2,1,0,85.03,595.24,0,0
CUST-04182,0,0,0,32,1,1,0,0,0,0,0,0,0,0,0,0,52.38,1681.59,2,1
CUST-04183,0,1,0,67,1,0,0,0,0,0,0,0,0,2,1,0,30.13,1946.71,2,0
CUST-04184,1,1,1,10,0,0,0,0,0,0,0,0,0,0,1,1,18.0,186.16,1,1
CUST-04185,0,1,0,52,0,0,0,0,0,0,0,0,0,2,1,1,18.0,950.45,1,0
CUST-04186,0,1,0,71,1,0,2,1,1,0,1,0,1,1,0,3,152.62,10987.67,2,0
CUST-04187,0,1,0,7,1,0,2,1,1,0,1,0,0,1,0,3,130.1,885.99,0,0
CUST-04188,0,1,1,10,0,0,2,0,1,0,1,0,1,2,1,2,105.6,1024.84,2,0
CUST-04189,0,1,1,63,1,0,2,1,1,1,1,1,0,0,0,2,158.67,10322.85,4,1
CUST-04190,0,0,0,8,1,1,1,0,0,1,0,0,1,0,1,0,105.79,811.36,1,1
CUST-04191,0,0,1,54,0,0,2,1,1,1,0,0,1,0,1,3,107.66,5825.8,4,0
CUST-04192,0,1,1,58,1,0,2,0,0,1,0,1,1,2,0,1,121.18,7099.51,5,1
CUST-04193,0,0,1,23,0,0,2,0,1,1,0,0,0,2,0,0,105.74,2540.5,4,1
CUST-04194,0,0,1,21,1,0,2,1,0,0,1,1,1,0,0,3,138.38,2820.4,2,1
CUST-04195,0,0,1,38,1,1,1,0,0,0,0,0,0,1,0,1,90.76,3279.3,2,0
CUST-04196,0,1,0,37,1,1,2,1,1,0,0,0,0,0,1,0,110.96,4068.15,3,1
CUST-04197,1,0,0,62,1,1,2,0,0,0,0,0,1,0,1,2,105.88,6437.15,2,0
CUST-04198,0,0,1,43,0,0,0,0,0,0,0,0,0,1,1,0,18.0,763.7,0,0
CUST-04199,0,0,0,70,1,1,1,0,0,0,0,0,0,0,0,0,86.73,6179.17,1,0
CUST-04200,0,0,0,18,0,0,1,1,1,0,1,0,0,0,1,0,78.62,1478.74,0,0
CUST-04201,0,1,1,21,1,1,1,0,1,0,1,0,1,1,1,2,104.4,2275.03,1,0
CUST-04202,0,0,1,18,0,0,2,0,0,0,0,0,1,0,0,0,91.87,1700.29,4,1
CUST-04203,0,0,1,47,1,0,2,0,1,0,0,0,0,0,1,0,112.99,5522.57,2,1
CUST-04204,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,34.83,102.53,1,0
CUST-04205,0,1,0,62,1,0,1,0,1,0,0,1,0,0,0,0,72.87,4311.31,0,0
CUST-04206,0,1,1,56,1,0,2,0,1,1,0,0,0,1,1,1,120.88,6829.75,4,0
CUST-04207,0,0,1,72,1,1,2,1,1,0,0,0,0,2,1,1,136.44,9659.3,4,0
CUST-04208,0,0,0,70,0,0,1,0,1,1,0,1,0,0,0,0,93.08,6294.51,1,0
CUST-04209,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,18.0,111.22,4,0
CUST-04210,0,1,1,54,1,0,2,1,1,1,0,1,0,1,1,0,133.42,7475.13,1,0
CUST-04211,0,0,0,37,1,0,1,1,1,1,0,1,0,2,0,1,114.4,4440.48,2,0
CUST-04212,0,0,0,53,1,1,0,0,0,0,0,0,0,1,1,3,48.81,2556.67,1,0
CUST-04213,0,0,0,63,1,1,0,0,0,0,0,0,0,0,0,0,50.84,3052.98,2,0
CUST-04214,0,0,0,42,1,0,2,0,0,0,1,1,0,1,0,0,122.94,5189.62,2,0
CUST-04215,0,1,0,1,1,1,2,0,0,0,0,1,1,0,1,0,113.2,116.18,5,1
CUST-04216,0,1,1,63,1,0,1,0,1,1,1,0,1,0,0,2,103.69,6495.64,5,0
CUST-04217,0,1,0,32,0,0,1,1,1,0,0,0,1,0,1,0,78.08,2411.64,2,0
CUST-04218,1,1,1,34,1,0,2,1,0,0,1,0,0,0,0,2,122.71,4247.36,1,0
CUST-04219,0,0,0,43,1,0,1,0,0,0,0,0,1,0,0,2,71.73,3083.23,3,0
CUST-04220,0,1,0,66,1,0,1,1,1,1,1,0,1,2,0,0,114.84,7675.16,0,0
CUST-04221,0,0,0,38,0,0,1,1,0,0,0,0,0,0,1,1,63.4,2453.78,1,0
CUST-04222,0,0,1,15,1,0,0,0,0,0,0,0,0,0,1,3,33.21,487.44,0,0
CUST-04223,0,1,1,53,1,1,2,0,0,0,0,1,0,2,1,0,105.15,5478.66,2,0
CUST-04224,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,2103.39,0,0
CUST-04225,1,1,1,5,1,0,0,0,0,0,0,0,0,0,1,1,36.57,182.96,3,0
CUST-04226,0,1,0,39,1,1,0,0,0,0,0,0,0,2,0,0,51.55,2059.39,5,0
CUST-04227,0,1,0,57,1,1,0,0,0,0,0,0,0,2,1,2,50.26,2765.68,1,0
CUST-04228,0,1,1,64,1,1,1,1,0,0,0,0,0,1,0,0,86.67,5765.16,3,0
CUST-04229,0,0,0,21,1,0,2,1,1,0,0,0,1,0,1,0,146.96,2951.86,3,1
CUST-04230,1,0,1,38,1,0,0,0,0,0,0,0,0,0,1,2,35.34,1348.34,3,0
CUST-04231,0,1,0,60,1,1,0,0,0,0,0,0,0,2,0,3,46.94,2921.7,1,0
CUST-04232,0,1,1,43,1,0,1,1,0,1,1,1,0,2,1,0,125.01,5473.39,1,0
CUST-04233,0,1,0,31,1,1,2,1,1,0,0,1,0,0,0,2,129.14,3871.49,1,0
CUST-04234,0,0,0,14,1,0,2,1,1,0,0,0,0,2,0,0,103.36,1418.94,3,1
CUST-04235,0,0,0,4,1,0,2,1,0,0,0,0,1,1,0,2,125.26,502.58,1,1
CUST-04236,0,0,1,50,1,1,0,0,0,0,0,0,0,0,0,1,43.58,2151.84,2,0
CUST-04237,1,1,0,70,1,1,2,0,0,0,1,0,0,0,0,1,110.76,7469.35,1,0
CUST-04238,0,1,0,44,1,1,2,0,0,1,1,0,1,0,0,3,136.66,6153.13,0,0
CUST-04239,0,1,0,57,0,0,0,0,0,0,0,0,0,2,1,2,18.0,1057.54,1,0
CUST-04240,0,0,0,49,1,0,2,0,1,0,0,0,0,0,1,0,108.97,5382.99,0,0
CUST-04241,0,0,0,26,1,0,2,0,0,0,0,1,1,1,0,3,115.45,3038.28,3,0
CUST-04242,0,0,1,38,1,0,2,0,1,1,0,0,0,0,1,0,103.48,4050.59,2,1
CUST-04243,0,0,0,20,1,1,0,0,0,0,0,0,0,2,1,2,47.55,905.76,1,0
CUST-04244,0,0,0,17,1,1,1,0,0,0,0,0,0,0,0,2,100.24,1659.75,2,0
CUST-04245,0,1,0,43,1,1,1,0,0,1,0,0,0,2,1,3,76.65,3359.54,3,0
CUST-04246,1,0,0,47,1,0,0,0,0,0,0,0,0,0,1,1,40.62,1843.5,1,0
CUST-04247,0,0,0,72,1,0,0,0,0,0,0,0,0,1,0,2,34.72,2490.54,0,0
CUST-04248,0,1,0,18,1,1,2,0,1,1,1,0,0,1,1,2,135.98,2476.29,2,0
CUST-04249,0,1,0,21,1,1,0,0,0,0,0,0,0,0,1,1,51.82,1062.06,2,1
CUST-04250,0,0,1,12,1,0,0,0,0,0,0,0,0,2,0,3,32.36,405.02,2,0
CUST-04251,0,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,32.12,2185.63,1,0
CUST-04252,0,1,1,57,1,1,0,0,0,0,0,0,0,2,0,0,57.96,3271.72,0,0
CUST-04253,0,1,0,24,1,1,1,1,0,0,0,1,0,0,1,2,105.54,2541.38,0,0
CUST-04254,1,1,1,70,1,1,2,0,0,1,0,0,0,1,1,0,135.7,9482.29,3,0
CUST-04255,0,0,1,51,1,1,2,1,1,0,0,0,1,2,0,3,140.57,7117.94,3,0
CUST-04256,0,1,0,35,1,1,0,0,0,0,0,0,0,2,1,0,46.55,1568.5,2,0
CUST-04257,0,1,0,28,1,1,2,0,1,1,0,1,0,0,0,1,135.36,3861.21,0,1
CUST-04258,1,0,0,41,1,1,0,0,0,0,0,0,0,0,0,2,55.9,2334.32,2,0
CUST-04259,0,0,1,7,1,0,0,0,0,0,0,0,0,2,1,3,39.96,280.76,0,0
CUST-04260,1,1,0,13,1,0,2,0,0,1,1,0,1,0,0,2,139.22,1738.12,3,1
CUST-04261,1,0,0,68,1,0,2,0,1,0,1,0,0,2,0,0,131.26,9262.11,1,0
CUST-04262,0,1,0,15,1,1,1,0,1,0,1,1,0,0,0,0,111.1,1741.98,1,1
CUST-04263,0,1,0,12,1,0,2,0,1,1,1,1,0,0,0,2,152.74,1758.68,1,1
CUST-04264,0,0,0,62,1,1,1,1,0,1,0,1,0,1,1,3,114.94,6893.09,0,1
CUST-04265,0,1,0,69,1,0,2,0,0,0,1,0,0,0,0,2,100.19,6962.21,2,0
CUST-04266,0,0,1,59,1,1,2,1,1,0,1,0,0,0,0,2,166.68,9881.38,3,1
CUST-04267,0,1,1,8,1,0,1,1,1,1,0,1,0,0,1,1,118.61,911.66,0,0
CUST-04268,0,1,0,61,1,0,2,0,0,0,0,0,1,2,1,1,110.72,6715.27,5,0
CUST-04269,0,1,0,20,1,0,2,1,0,0,1,0,0,1,0,1,123.05,2405.15,2,1
CUST-04270,1,0,1,1,1,1,2,1,0,1,0,1,0,2,1,0,149.36,154.34,0,0
CUST-04271,0,1,1,67,1,0,1,0,0,1,1,0,0,0,1,0,100.1,6559.42,1,0
CUST-04272,0,1,1,20,1,0,2,0,0,1,0,0,0,0,1,2,129.85,2542.41,2,1
CUST-04273,1,1,1,48,1,1,2,1,0,0,0,0,0,0,1,1,143.78,7106.68,3,0
CUST-04274,0,1,0,6,1,1,1,1,0,1,0,0,0,0,1,0,93.27,550.69,2,0
CUST-04275,0,0,1,14,1,1,1,1,0,1,1,1,0,0,1,3,112.26,1522.1,2,0
CUST-04276,0,1,0,64,0,0,2,0,0,1,1,0,0,0,1,0,115.8,7354.87,6,0
CUST-04277,1,0,0,43,0,0,2,0,0,0,1,0,0,0,1,2,98.21,4206.24,1,0
CUST-04278,0,0,0,72,1,0,1,1,1,1,0,0,1,1,1,2,102.05,7159.64,0,0
CUST-04279,0,1,0,13,1,0,0,0,0,0,0,0,0,0,1,3,33.57,450.96,2,1
CUST-04280,0,1,0,65,1,0,1,1,0,1,0,1,1,0,1,3,102.08,6577.83,1,1
CUST-04281,0,1,0,63,1,0,0,0,0,0,0,0,0,0,1,3,32.91,1988.07,1,0
CUST-04282,0,0,1,67,1,0,0,0,0,0,0,0,0,0,1,1,47.8,3321.55,5,1
CUST-04283,0,0,0,4,1,1,2,1,1,1,0,1,0,1,0,2,143.32,574.38,4,1
CUST-04284,1,0,0,8,1,1,1,1,0,1,1,0,0,2,1,3,114.77,875.77,1,0
CUST-04285,0,0,0,39,1,0,0,0,0,0,0,0,0,2,0,1,36.47,1467.8,2,0
CUST-04286,1,1,0,9,1,1,1,1,0,0,1,0,1,0,1,2,112.4,968.65,0,1
CUST-04287,0,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0,46.18,238.23,3,0
CUST-04288,1,0,0,59,1,0,2,1,0,1,0,0,1,2,1,1,150.99,9224.35,2,0
CUST-04289,0,0,0,51,1,0,1,0,0,0,0,0,1,2,1,0,86.07,4537.13,2,0
CUST-04290,0,0,1,61,1,1,2,0,1,1,1,0,0,0,0,2,146.09,9057.17,1,0
CUST-04291,0,1,0,68,1,1,2,1,0,1,1,0,0,0,0,1,162.1,11150.86,4,0
CUST-04292,0,1,0,11,1,1,2,1,1,0,1,1,1,1,1,0,146.82,1594.84,4,0
CUST-04293,0,0,1,60,1,1,1,0,0,0,1,1,1,2,1,1,114.0,7066.29,4,0
CUST-04294,0,0,0,4,1,1,2,1,0,0,1,1,0,0,1,2,123.05,471.33,3,1
